fips	hesitant	maskuse	stateicp	countyname	rep_house2012	rep_pres2012	happening2014	consensus2014	worried2014	happening2020	consensus2020	worried2020	socialdist_avg	sk2014	flu_vaccinated	toxpiscore	healthenvironmenthealthdispariti	conservative	republican	vaccinated_18pluspop_ratio	rep_pres2016	gisjoin	statefips	countyfips	countyname_long	rep_house2016	temp	rain	lat	lon	male_share	elder_share	native_share	income	white_share	col_share	popden	mfg_share_diff	diff_trump_house	diff_house_trump
37183.0	0.1018	0.965	47	"WAKE"	0.44152617	0.43500054	65	45	55	75.816	60.917	67.375	4.875	-0.16676012	49.3	0.5311102	0.12983061	0.29312226	0.23267028	0.692	0.37163207	"G3701830"	37	183	"WAKE COUNTY"	0.42188686	14.910303	1154.4849	35.7903	-78.6503	0.48661909	0.10689723	0.8705981	10.426053982505138	0.6799015	0.566137	4.4032463E-4	-0.03237032	-0.050254792	0.050254792
37185.0	0.1369	0.949	47	"WARREN"	0.2695186	0.3089943	61	37	50	72.761	50.152	64.064	3.6374999999999997	0.028971039	46.8	0.5730434	0.6146425	0.2631579	0.11111111	0.349	0.32655963	"G3701850"	37	185	"WARREN COUNTY"	0.29684755	14.116667	1095.8889	36.3965	-78.1067	0.5104227	0.2231433	0.97503394	9.853351483042331	0.38544697	0.21644261	1.8588871E-5	-0.059635863	0.029712081	-0.029712081
37187.0	0.1253	0.834	47	"WASHINGTON"	0.36764935	0.40344667	61	38	50	70.407	47.386	61.494	3.675	0.6663339	46.6	0.59222	0.62276286	0.28	0.0	0.426	0.41589618	"G3701870"	37	187	"WASHINGTON COUNTY"	0.35796306	15.925625	1274.625	35.8226	-76.5775	0.45594764	0.20900522	0.97849965	9.84129294894301	0.4688011	0.2051428	1.4237003E-5	-0.08371906	0.057933122	-0.057933122
37189.0	0.1395	0.928	47	"WATAUGA"	0.49955156	0.50086725	63	45	53	72.087	60.052	62.45	4.75	-0.3419996	47.2	0.5384033	0.4883307	0.4	0.42857143	0.503	0.45679507	"G3701890"	37	189	"WATAUGA COUNTY"	0.49036512	10.473571	1262.2142	36.2311	-81.6964	0.49752423	0.14690866	0.9655126	9.989711119284745	0.9402732	0.45743492	6.41161E-5	-0.027374659	-0.03357005	0.03357005
37191.0	0.1429	0.966	47	"WAYNE"	0.51928467	0.5382653	60	37	49	70.045	49.363	59.75	4.875	-0.39146233	50.2	0.62369883	0.5730571	0.44	0.26666668	0.48	0.54331315	"G3701910"	37	191	"WAYNE COUNTY"	0.57346344	15.919999	1209.2858	35.364	-78.004	0.49111554	0.15324797	0.9296576	9.990490596157702	0.567526	0.2745969	8.6627566E-5	-0.020987675	-0.030150294	0.030150294
37193.0	0.1444	0.883	47	"WILKES"	0.6774777	0.7038943	55	34	45	60.364	40.57	49.815	4.574999999999999	-0.2247022	50.2	0.58150345	0.5470842	0.24705882	0.25	0.41	0.75894684	"G3701930"	37	193	"WILKES COUNTY"	0.7420931	13.49	1223.3103	36.2062	-81.163	0.49323377	0.20785029	0.963484	9.822331725575118	0.91081583	0.21164401	3.536753E-5	-0.114207804	0.01685375	-0.01685375
37195.0	0.1438	0.91899997	47	"WILSON"	0.44217452	0.45907593	61	38	50	71.237	53.658	62.551	4.875	-0.13708247	46.8	0.6177332	0.5932222	0.5185185	0.2753623	0.495	0.45970893	"G3701950"	37	195	"WILSON COUNTY"	0.444486	15.284286	1168.1428	35.7051	-77.9187	0.4748402	0.17302053	0.93105435	9.972360416822504	0.5107425	0.26905903	8.54675E-5	-0.050818488	0.015222937	-0.015222937
37197.0	0.137	0.9	47	"YADKIN"	0.7270536	0.7481116	56	34	45	61.503	43.109	50.538	4.7875	-0.16605352	47.7	0.5681371	0.476228	0.5869565	0.5	0.466	0.78756243	"G3701970"	37	197	"YADKIN COUNTY"	0.7780083	14.214545	1193.0	36.1605	-80.6652	0.49066955	0.19393192	0.94065773	10.014044543100772	0.90811265	0.23522303	4.3935474E-5	-0.13056222	0.009554148	-0.009554148
37199.0	0.1395	0.952	47	"YANCEY"	0.51508737	0.5584594	64	45	55	64.817	48.115	54.934	4.2375	-0.42043337	51.4	0.5497447	0.5768362	0.3809524	0.21621622	0.49	0.6410643	"G3701990"	37	199	"YANCEY COUNTY"	0.631428	11.117	1264.5	35.8989	-82.3076	0.4864115	0.24776356	0.97412527	9.967869811465397	0.9664251	0.27628946	2.181509E-5	-0.13902485	0.009636283	-0.009636283
38001.0	0.1447	0.615	36	"ADAMS"	0.67503923	0.7138414	59	36	47	64.12	49.683	53.653	2.9125	1.8336548	47.7	0.38726372	0.10093886	0.33333334	0.33333334	0.501	0.7463054	"G3800010"	38	1	"ADAMS COUNTY"	0.82755774	6.1099997	416.7619	46.0968	-102.5284	0.5049166	0.28430954	0.9781958	10.408254861718154	0.9538264	0.32845894	9.1441404E-7	-0.008358205	-0.08125234	0.08125234
38003.0	0.1395	0.81	36	"BARNES"	0.49623922	0.53676206	63	41	54	64.826	50.522	56.578	3.6999999999999997	2.1155925	47.9	0.4006472	0.101469934	0.6666667	0.375	0.576	0.59131736	"G3800030"	38	3	"BARNES COUNTY"	0.6436412	4.6845455	468.65152	46.9361	-98.0716	0.494863	0.21521269	0.97900146	10.395069192935358	0.9503425	0.34333593	2.8722998E-6	0.014029048	-0.05232382	0.05232382
38005.0	0.1395	0.51699996	36	"BENSON"	0.35586855	0.40241075	62	37	52	69.835	52.953	62.611	2.9125	-1.0005608	44.3	0.47312424	0.5627633	0.5	0.0	0.56299996	0.4619592	"G3800050"	38	5	"BENSON COUNTY"	0.52362007	3.8359375	433.32812	48.0694	-99.366	0.5116795	0.14222354	0.994382	9.875242387095826	0.42992312	0.27795032	1.8805936E-6	-0.005313866	-0.061660856	0.061660856
38007.0	0.1447	0.599	36	"BILLINGS"	0.7120419	0.816609	58	37	49	64.166	52.8	54.182	2.875	2.504935	43.6	0.28739208	0.07785411			0.215	0.8181818	"G3800070"	38	7	"BILLINGS COUNTY"	0.84166664	5.5412498	389.35416	47.0236	-103.3763	0.5660819	0.20350876	0.9532164	10.665040765760134	0.9590643	0.30996886	2.8734513E-7	0.01311066	-0.023484826	0.023484826
38009.0	0.1395	0.675	36	"BOTTINEAU"	0.5701629	0.6413502	57	35	46	62.856	47.846	52.767	3.0	2.0265594	51.7	0.38227686	0.08355078	0.45454547	0.625	0.506	0.71379507	"G3800090"	38	9	"BOTTINEAU COUNTY"	0.7713626	3.3722856	437.32858	48.7922	-100.8333	0.5201398	0.2375741	0.9787202	10.362114208758525	0.94163245	0.30144864	1.5224973E-6	0.011449445	-0.057567537	0.057567537
38011.0	0.1447	0.671	36	"BOWMAN"	0.6680304	0.7369027	55	32	43	59.797	44.469	49.81	2.9125	2.1572824	43.9	0.3802185	0.07357894	0.2857143	0.5	0.4	0.8091774	"G3800110"	38	11	"BOWMAN COUNTY"	0.84524477	6.2796154	377.96155	46.1126	-103.5206	0.48872182	0.22619048	0.9927945	10.442609045456965	0.95269424	0.32024977	1.060794E-6	-0.006101778	-0.036067367	0.036067367
38013.0	0.1447	0.66199994	36	"BURKE"	0.66202784	0.75171065	58	36	47	58.641	44.958	50.357	2.575	4.1619368	44.1	0.29604712	0.044935472	0.33333334	0.0	0.42099997	0.85076046	"G3800130"	38	13	"BURKE COUNTY"	0.87164754	3.682553	411.0851	48.791	-102.5182	0.52494174	0.1981352	0.96083915	10.409521715565988	0.96783215	0.27653632	7.504653E-7	-0.0042814426	-0.020887077	0.020887077
38015.0	0.1236	0.59499997	36	"BURLEIGH"	0.6241231	0.64422524	57	34	44	61.166	43.82	49.638	4.825	0.5024002	50.7	0.49028254	0.044038266	0.40880504	0.2733813	0.482	0.67804664	"G3800150"	38	15	"BURLEIGH COUNTY"	0.72570646	4.8064866	413.56757	46.9774	-100.4687	0.49402514	0.15546213	0.9844387	10.423590013082327	0.92559606	0.47959095	2.0364181E-5	-0.0025641024	-0.047659814	0.047659814
38017.0	0.1246	0.798	36	"CASS"	0.4909567	0.49901834	57	34	44	68.186	55.971	58.081	5.0	-0.5341977	50.0	0.45680955	0.06783625	0.28742516	0.26027396	0.581	0.49264425	"G3800170"	38	17	"CASS COUNTY"	0.5814403	4.8980556	533.6389	46.933	-97.248	0.5049323	0.115843356	0.9405344	10.355040764837048	0.90545493	0.510742	3.4573455E-5	-0.0016744435	-0.08879608	0.08879608
38019.0	0.1199	0.582	36	"CAVALIER"	0.5485294	0.5775737	58	36	48	61.612	46.476	52.032	2.7875	2.5692365	53.4	0.3451027	0.058483656	1.0	1.0	0.629	0.6764706	"G3800190"	38	19	"CAVALIER COUNTY"	0.7636182	2.5546153	457.4923	48.7723	-98.4648	0.5020398	0.2689954	0.9793473	10.495183233934963	0.9650688	0.36547008	1.0171566E-6	-0.01238526	-0.08714759	0.08714759
38021.0	0.1395	0.771	36	"DICKEY"	0.5262948	0.6351085	58	35	46	65.363	50.788	55.321	2.9125	3.4355412	50.1	0.3761001	0.07098894	0.8	0.93333334	0.56200004	0.69256335	"G3800210"	38	21	"DICKEY COUNTY"	0.7479236	5.686875	480.02084	46.1102	-98.5047	0.503248	0.23232709	0.990256	10.205664071138361	0.9656095	0.36338106	1.7860464E-6	0.021955043	-0.055360258	0.055360258
38023.0	0.1447	0.645	36	"DIVIDE"	0.54482156	0.63080895	58	36	47	56.361	42.478	52.547	2.7	4.760436	45.4	0.32177216	0.12807931	0.5	0.375	0.437	0.71123874	"G3800230"	38	23	"DIVIDE COUNTY"	0.7676519	4.2371426	374.625	48.8149	-103.4872	0.5189817	0.27333632	0.9571237	10.621400513741305	0.97364897	0.35646862	6.856696E-7	0.019715447	-0.056413174	0.056413174
38025.0	0.1447	0.616	36	"DUNN"	0.6668334	0.74041295	61	39	50	63.144	49.065	53.44	3.0	0.65220165	40.8	0.418989	0.25489095	0.33333334	0.0	0.23799999	0.78956753	"G3800250"	38	25	"DUNN COUNTY"	0.7946631	5.180337	415.91013	47.3568	-102.6182	0.5334174	0.18713745	0.9805801	10.551009555069799	0.8363178	0.31053203	7.6222346E-7	-0.0396445	-0.0050955415	0.0050955415
38027.0	0.1395	0.572	36	"EDDY"	0.47523892	0.54796886	63	41	53	68.74	54.487	59.073	2.7	2.0512908	48.0	0.37871927	0.13527234	0.0	0.33333334	0.569	0.64256704	"G3800270"	38	27	"EDDY COUNTY"	0.6781609	4.1410346	431.68967	47.7176	-98.9016	0.4955864	0.24842371	0.9928541	10.277083524969898	0.9445145	0.33064517	1.4576007E-6	-0.03575085	-0.035593867	0.035593867
38029.0	0.1236	0.618	36	"EMMONS"	0.6737968	0.76167727	60	38	49	61.305	47.641	51.739	2.65	1.6414566	44.2	0.40229353	0.15332957	0.5714286	0.71428573	0.33400002	0.8465422	"G3800290"	38	29	"EMMONS COUNTY"	0.85931945	5.6001387	401.9861	46.2851	-100.2387	0.51446575	0.28530508	0.99684906	10.241458665281076	0.99283874	0.2636	8.9238057E-7	-0.0059546195	-0.012777269	0.012777269
38031.0	0.1395	0.655	36	"FOSTER"	0.5742754	0.61236626	54	31	43	60.541	45.376	50.539	2.7375000000000003	2.9868433	44.0	0.31884816	0.0424466	0.5714286	0.2857143	0.554	0.72193134	"G3800310"	38	31	"FOSTER COUNTY"	0.7793946	4.3662963	426.55554	47.4571	-98.883	0.49554104	0.24554102	0.9881094	10.310950663306965	0.98662305	0.33374742	2.0439727E-6	0.018750042	-0.05746329	0.05746329
38033.0	0.1447	0.60800004	36	"GOLDEN VALLEY"	0.7296417	0.79956895	60	38	50	62.707	49.171	51.931	2.9125	2.7536619	45.5	0.37286636	0.09989692	1.0	0.0	0.292	0.83176595	"G3800330"	38	33	"GOLDEN VALLEY COUNTY"	0.85099685	5.8547997	361.88	46.9402	-103.8466	0.47792494	0.21633554	0.9994481	10.252699719093494	0.97792494	0.3505747	6.990675E-7	0.0064557204	-0.019230902	0.019230902
38035.0	0.1199	0.78	36	"GRAND FORKS"	0.49955013	0.5015152	57	36	47	64.641	51.376	57.109	4.737500000000001	-0.55751586	51.3	0.4911037	0.18402384	0.45	0.43678162	0.56200004	0.53811955	"G3800350"	38	35	"GRAND FORKS COUNTY"	0.63793224	4.2575	473.5	47.9219	-97.4569	0.5150123	0.121360645	0.9614933	10.231783597873164	0.89564747	0.44327623	1.8317312E-5	-0.0053593926	-0.09981269	0.09981269
38037.0	0.1447	0.59000003	36	"GRANT"	0.6529745	0.72540694	59	38	49	64.845	51.459	54.393	3.0	1.646403	45.3	0.36592165	0.094999716	0.875	0.75	0.203	0.80231714	"G3800370"	38	37	"GRANT COUNTY"	0.85232973	5.93	418.21622	46.3583	-101.6397	0.49767244	0.2958104	0.9928058	10.34470583035011	0.96529835	0.28421634	5.498993E-7	0.029506812	-0.05001259	0.05001259
38039.0	0.1199	0.784	36	"GRIGGS"	0.52420574	0.57408786	55	32	43	65.696	49.573	53.706	2.7	6.2775292	49.6	0.2989924	0.032007504	0.6666667	0.33333334	0.508	0.6695652	"G3800390"	38	39	"GRIGGS COUNTY"	0.72239745	4.2596664	436.86667	47.4573	-98.237	0.4910562	0.318569	0.98892677	10.293094244709835	0.98892677	0.3076075	1.2789914E-6	0.02580934	-0.052832246	0.052832246
38041.0	0.1447	0.575	36	"HETTINGER"	0.65410197	0.73421437	59	36	47	57.714	41.957	48.702	2.6625	1.6223781	45.8	0.36888188	0.17275076	0.0		0.41799998	0.8101852	"G3800410"	38	41	"HETTINGER COUNTY"	0.8501171	5.6857142	422.375	46.4325	-102.4603	0.47145632	0.2636893	0.9899029	10.265314203614462	0.9568932	0.2736954	8.781085E-7	-3.9287657E-4	-0.039931893	0.039931893
38043.0	0.1236	0.601	36	"KIDDER"	0.5893939	0.6551205	62	41	52	65.591	53.402	55.653	2.7375000000000003	1.9156216	44.9	0.31908605	0.18455625	0.90909094	0.72727275	0.32900003	0.8074128	"G3800430"	38	43	"KIDDER COUNTY"	0.8459302	4.488167	418.6	46.9801	-99.7801	0.51273626	0.22760887	0.98603123	10.380746051458171	0.97534925	0.31750414	6.955152E-7	0.003128983	-0.038517416	0.038517416
38045.0	0.1395	0.815	36	"LAMOURE"	0.5375512	0.62762076	58	37	47	64.875	51.49	56.188	3.0	2.5035217	50.4	0.32327843	0.14284444	0.5714286	0.30769232	0.508	0.688517	"G3800450"	38	45	"LAMOURE COUNTY"	0.73327136	5.2815	466.15	46.4569	-98.5355	0.52168643	0.26411438	0.9941846	10.415352635876781	0.9857039	0.33828384	1.3905087E-6	-0.012982257	-0.044754386	0.044754386
38047.0	0.1236	0.671	36	"LOGAN"	0.6622889	0.7548928	60	38	49	63.15	50.102	53.316	3.0	2.256208	46.3	0.31634164	0.07327895	0.0	0.0	0.36	0.8322399	"G3800470"	38	47	"LOGAN COUNTY"	0.8554328	4.8532724	432.47272	46.4573	-99.4774	0.4803069	0.29462916	0.99283886	10.335205031788359	0.9846547	0.22336769	7.6029045E-7	0.0015587546	-0.023192883	0.023192883
38049.0	0.1447	0.662	36	"MCHENRY"	0.5154867	0.61873156	56	33	44	61.643	46.409	51.559	2.7	0.7998833	42.4	0.32279387	0.06616646	0.5	0.25	0.433	0.72695035	"G3800490"	38	49	"MCHENRY COUNTY"	0.78700745	4.0462766	426.32977	48.2346	-100.6363	0.52512693	0.21467344	0.98651725	10.308519233394938	0.9765365	0.24857919	1.176672E-6	-0.017381929	-0.060057104	0.060057104
38051.0	0.1236	0.702	36	"MCINTOSH"	0.65625	0.6764706	64	42	55	62.437	47.293	52.87	2.7875	3.4115164	43.5	0.30988422	0.17188953	0.5	0.5	0.41799998	0.76071924	"G3800510"	38	51	"MCINTOSH COUNTY"	0.8126722	5.3320456	436.4091	46.1118	-99.4412	0.482066	0.3507891	0.9892396	10.217714180210022	0.9659254	0.29042602	1.1043568E-6	0.008269738	-0.051952958	0.051952958
38053.0	0.1447	0.627	36	"MCKENZIE"	0.6635931	0.7122573	62	40	53	62.862	50.004	53.338	3.3999999999999995	-0.09963211	36.0	0.4729203	0.25057653	0.5714286	0.0	0.22700001	0.7855308	"G3800530"	38	53	"MCKENZIE COUNTY"	0.78838176	5.3342423	376.37122	47.7402	-103.3953	0.5267011	0.12132485	0.98931956	10.454149084799319	0.7897516	0.33579826	1.1655843E-6	0.014114065	-0.0028509498	0.0028509498
38055.0	0.1447	0.626	36	"MCLEAN"	0.5657143	0.6360875	53	32	48	57.002	43.467	53.088	2.825	1.5510105	47.7	0.38746482	0.05477118	0.21052632	0.29411766	0.45599997	0.7262465	"G3800550"	38	55	"MCLEAN COUNTY"	0.751608	4.7932353	428.12744	47.6069	-101.3218	0.50693625	0.23647705	0.9921497	10.347756620301231	0.91482955	0.32563916	1.7008883E-6	9.039361E-4	-0.025361538	0.025361538
38057.0	0.1447	0.614	36	"MERCER"	0.6381921	0.70751965	50	29	45	51.897	38.285	47.854	3.55	1.784192	37.6	0.40755722	0.15924133	0.45454547	0.21052632	0.405	0.80286205	"G3800570"	38	57	"MERCER COUNTY"	0.8188468	5.192979	425.82977	47.3092	-101.8315	0.51652604	0.18190342	0.99203	10.360405942233209	0.95686823	0.3706034	3.1585416E-6	0.008699171	-0.015984774	0.015984774
38059.0	0.1236	0.594	36	"MORTON"	0.6032018	0.6376258	54	32	44	60.378	46.865	51.924	3.8375	0.08055362	42.2	0.4232152	0.06587409	0.33333334	0.2753623	0.42700002	0.7160182	"G3800590"	38	59	"MORTON COUNTY"	0.7512798	5.543837	415.0465	46.7161	-101.2811	0.50411564	0.16596313	0.99377376	10.318671941705203	0.92859155	0.38715616	5.6981166E-6	-0.009866845	-0.03526157	0.03526157
38061.0	0.1447	0.648	36	"MOUNTRAIL"	0.494554	0.5675441	59	35	48	66.232	49.944	57.132	3.2875	0.088326335	37.5	0.50580347	0.25238052	0.75	0.5	0.39099997	0.62883586	"G3800610"	38	61	"MOUNTRAIL COUNTY"	0.63067484	4.3775	417.58334	48.2013	-102.3557	0.5506119	0.13542262	0.99370927	10.429369262456103	0.65595335	0.32289663	1.8493918E-6	-0.0032782815	-0.0018389821	0.0018389821
38063.0	0.1395	0.685	36	"NELSON"	0.46826348	0.51549464	57	35	45	65.115	49.382	55.144	2.7375000000000003	3.316124	48.5	0.38295525	0.09959596	0.6666667	0.45454547	0.71699995	0.59697145	"G3800630"	38	63	"NELSON COUNTY"	0.6730435	3.763	436.875	47.9217	-98.192	0.51786876	0.2985705	0.9876543	10.322559664050509	0.96816117	0.3832209	1.210484E-6	0.006064821	-0.07607204	0.07607204
38065.0	0.1447	0.603	36	"OLIVER"	0.6190945	0.6841066	55	34	50	54.815	41.792	51.063	2.7875	1.8181093	44.1	0.26947016	0.15945086			0.27	0.81612587	"G3800650"	38	65	"OLIVER COUNTY"	0.83040935	5.0983334	424.6	47.1153	-101.3403	0.5043668	0.23144105	0.99617904	10.347981047611771	0.9372271	0.30527925	9.790017E-7	0.009688877	-0.014283478	0.014283478
38067.0	0.1199	0.70500004	36	"PEMBINA"	0.53087187	0.58341014	56	33	45	62.891	47.206	52.317	2.9125	2.73529	45.2	0.3915736	0.1165307	0.33333334	0.0	0.541	0.70028543	"G3800670"	38	67	"PEMBINA COUNTY"	0.7572877	3.5741303	470.15216	48.7675	-97.5518	0.50990915	0.22543353	0.9532067	10.278252874394655	0.9510047	0.2778301	2.507762E-6	-0.034877993	-0.057002246	0.057002246
38069.0	0.1395	0.612	36	"PIERCE"	0.5793358	0.67263544	58	35	47	60.406	43.993	50.183	2.875	1.5425311	43.9	0.42328504	0.16422114	0.33333334	0.0	0.48400003	0.6938677	"G3800690"	38	69	"PIERCE COUNTY"	0.80087423	3.6276362	429.0909	48.2496	-99.9718	0.50931394	0.27373922	0.9963653	10.115731922981338	0.9425261	0.25880885	1.6685856E-6	0.004593972	-0.10700655	0.10700655
38071.0	0.1395	0.508	36	"RAMSEY"	0.48874468	0.5331066	56	33	45	64.651	49.564	55.179	3.55	0.6945983	48.5	0.45852685	0.08520858	0.59090906	0.47368422	0.595	0.6064091	"G3800710"	38	71	"RAMSEY COUNTY"	0.6985447	3.4079032	434.80646	48.2689	-98.7201	0.5131922	0.20178789	0.99019265	10.263606558877415	0.87432736	0.37571084	3.7482878E-6	-0.0017601252	-0.09213561	0.09213561
38073.0	0.1395	0.813	36	"RANSOM"	0.3154418	0.41608247	58	35	46	68.013	53.264	58.844	3.375	2.1078198	41.2	0.36255994	0.021946525	0.5	0.5	0.624	0.5129292	"G3800730"	38	73	"RANSOM COUNTY"	0.5999146	5.027111	497.37778	46.4562	-97.6574	0.5133896	0.22083639	0.989912	10.271458456216711	0.97432137	0.310955	2.4410183E-6	0.01639831	-0.08698541	0.08698541
38075.0	0.1447	0.677	36	"RENVILLE"	0.56136185	0.6658842	57	34	45	59.556	44.728	50.886	2.9125	0.35825163	46.6	0.3216545	0.018895932	0.16666667	0.09090909	0.378	0.7679814	"G3800750"	38	75	"RENVILLE COUNTY"	0.8342498	3.71	422.6216	48.719	-101.6578	0.5098193	0.20620582	0.979183	10.366623905926678	0.974077	0.31620553	1.1208173E-6	0.013522472	-0.066268384	0.066268384
38077.0	0.1395	0.671	36	"RICHLAND"	0.4731597	0.55549717	59	37	48	66.016	54.316	57.008	3.7125	1.1962919	39.9	0.4042524	0.08839579	0.4054054	0.32258064	0.524	0.6278978	"G3800770"	38	77	"RICHLAND COUNTY"	0.6617627	5.427846	518.0923	46.2646	-96.9483	0.51787573	0.16483718	0.98485315	10.257624277921856	0.9418041	0.3989672	4.385193E-6	-4.426688E-4	-0.033864915	0.033864915
38079.0	0.1395	0.598	36	"ROLETTE"	0.24144915	0.23989455	60	33	49	71.2	53.29	66.53	3.5	-1.68244	42.1	0.55683523	0.7719217	0.26666668	0.16666667	0.65199995	0.3241012	"G3800790"	38	79	"ROLETTE COUNTY"	0.3154699	2.9405	446.35	48.7725	-99.8409	0.49794295	0.113311484	0.99574643	9.669346247012378	0.2033331	0.33709398	6.1313476E-6	-0.022793334	0.008631319	-0.008631319
38081.0	0.1395	0.75699997	36	"SARGENT"	0.3179792	0.43796712	60	38	49	67.428	52.889	58.184	2.525	1.9799231	47.7	0.3351636	0.028417232	0.125	0.0	0.617	0.5448172	"G3800810"	38	81	"SARGENT COUNTY"	0.5923886	5.415833	494.30554	46.1078	-97.6306	0.52549833	0.21252912	0.98446804	10.376175076911021	0.9668651	0.35057887	1.7373202E-6	-0.0010689199	-0.04757136	0.04757136
38083.0	0.1395	0.611	36	"SHERIDAN"	0.6928658	0.7810219	68	48	60	61.865	47.331	51.897	2.6625	4.1831355	47.3	0.26456064	0.2076095	0.33333334	0.6666667	0.376	0.82592124	"G3800830"	38	83	"SHERIDAN COUNTY"	0.8638677	4.253409	422.95456	47.5755	-100.3456	0.5143939	0.3007576	0.9992424	10.40456582484724	0.9818182	0.2789821	5.241319E-7	0.040633935	-0.037946463	0.037946463
38085.0	0.1447	0.61399996	36	"SIOUX"	0.21587868	0.19667833	67	41	57	77.118	62.066	72.026	2.6125000000000003	-2.521187	32.2	0.5048613	0.8935092	1.0	0.0	0.437	0.21103896	"G3800850"	38	85	"SIOUX COUNTY"	0.19565217	6.4198213	399.0	46.1127	-101.0404	0.5121612	0.086402595	0.99420893	9.698122522573561	0.13666898	0.31951872	1.5234546E-6	0.006671087	0.01538679	-0.01538679
38087.0	0.1447	0.60300004	36	"SLOPE"	0.67873305	0.78032035	60	39	49	64.818	52.256	53.723	2.7875	0.4550573	45.9	0.21102856	0.011956519			0.11399999	0.8418605	"G3800870"	38	87	"SLOPE COUNTY"	0.8457944	5.8921876	383.85938	46.4472	-103.4599	0.57482517	0.21538462	1.0	10.415981783402664	0.9888112	0.33686066	2.27227E-7	-0.011887042	-0.0039339066	0.0039339066
38089.0	0.1447	0.588	36	"STARK"	0.6823974	0.7324852	56	33	44	59.389	43.941	50.247	3.9125	-0.39923504	38.3	0.48935026	0.11853646	0.51724136	0.4642857	0.367	0.7916734	"G3800890"	38	89	"STARK COUNTY"	0.82141083	5.4026785	419.7143	46.8107	-102.6551	0.5137214	0.15696427	0.96678746	10.416191411313891	0.9312819	0.3555543	7.82135E-6	0.005294524	-0.029737413	0.029737413
38091.0	0.1199	0.76699996	36	"STEELE"	0.46376812	0.47792706	57	35	45	69.379	55.762	59.113	2.7875	1.2655398	48.2	0.2552976	0.033137612	0.0	0.0	0.48900002	0.5385385	"G3800910"	38	91	"STEELE COUNTY"	0.6417323	4.252258	488.51614	47.4562	-97.7246	0.5282543	0.23511605	0.98738647	10.422846662320358	0.99445003	0.30365768	1.0744706E-6	0.0364482	-0.10319376	0.10319376
38093.0	0.1395	0.744	36	"STUTSMAN"	0.55984765	0.5947897	57	35	47	60.746	47.728	51.774	3.5124999999999997	1.1334035	45.2	0.4589411	0.15991	0.52380955	0.5833333	0.517	0.66154605	"G3800930"	38	93	"STUTSMAN COUNTY"	0.7111224	4.6673956	430.96875	46.9793	-98.9588	0.5066964	0.1893522	0.9868921	10.28742254209393	0.9494681	0.3149027	3.659215E-6	0.01101502	-0.049576342	0.049576342
38095.0	0.1199	0.505	36	"TOWNER"	0.47598627	0.5270728	59	37	47	66.833	52.394	56.745	2.9125	3.3210702	47.0	0.3900534	0.19946174	0.5	0.5	0.479	0.633535	"G3800950"	38	95	"TOWNER COUNTY"	0.716263	3.1439583	444.91666	48.6855	-99.2457	0.4925829	0.2421466	0.9952007	10.437140635941489	0.9415358	0.3321234	8.637323E-7	-0.067424156	-0.08272797	0.08272797
38097.0	0.1199	0.741	36	"TRAILL"	0.48524845	0.5090538	59	38	50	64.89	49.863	55.623	3.5500000000000003	2.4420466	47.4	0.40329778	0.06063656	0.5714286	0.42857143	0.522	0.57589626	"G3800970"	38	97	"TRAILL COUNTY"	0.65837395	4.6894736	521.5263	47.4542	-97.1616	0.50246733	0.2021959	0.98581296	10.300113711977088	0.96780163	0.41311833	3.6310075E-6	-0.011362985	-0.08247769	0.08247769
38099.0	0.1199	0.732	36	"WALSH"	0.5190678	0.5520016	55	33	45	61.753	47.068	53.269	3.525	1.9664975	48.9	0.41867757	0.15604322	0.6	0.2631579	0.566	0.6460311	"G3800990"	38	99	"WALSH COUNTY"	0.75216824	3.7015493	453.50705	48.3695	-97.7213	0.5068766	0.22240318	0.96869344	10.28609336649821	0.91187114	0.3004341	3.3287288E-6	-0.00444714	-0.10613716	0.10613716
38101.0	0.1447	0.666	36	"WARD"	0.5843528	0.63739544	61	37	49	63.921	44.867	52.335	4.325	-0.94261867	43.3	0.4751764	0.072243184	0.39568347	0.36363637	0.45	0.67984825	"G3801010"	38	101	"WARD COUNTY"	0.7512696	4.3242	429.87	48.2217	-101.5418	0.51901174	0.13539042	0.96897686	10.294312683904778	0.8920339	0.36282524	1.2629332E-5	0.006329354	-0.071421325	0.071421325
38103.0	0.1395	0.584	36	"WELLS"	0.6280255	0.6952501	58	36	47	63.557	49.949	53.895	2.9125	3.791673	42.4	0.31947088	0.10676596	0.8888889	0.75	0.45200002	0.7536718	"G3801030"	38	103	"WELLS COUNTY"	0.81822014	4.18	426.55554	47.5875	-99.661	0.4885986	0.31496438	0.9933492	10.308285771656589	0.9819477	0.30047095	1.2788595E-6	0.019245975	-0.06454831	0.06454831
38105.0	0.1447	0.632	36	"WILLIAMS"	0.6874085	0.7324633	55	32	43	59.461	45.049	49.631	3.8375	-0.73770154	36.2	0.4881349	0.15025923	0.47368422	0.31034482	0.3	0.78621066	"G3801050"	38	105	"WILLIAMS COUNTY"	0.80287	4.805922	367.89322	48.3437	-103.4802	0.5318111	0.12550801	0.97258556	10.645043872303761	0.9075593	0.33845028	5.0304393E-6	0.0056054555	-0.01665932	0.01665932
